row_id,order_id,order_date,ship_date,ship_mode
463,CA-2013-109869,2013-04-23,2013-04-30,Standard Class
464,CA-2013-109869,2013-04-23,2013-04-30,Standard Class
465,CA-2013-109869,2013-04-23,2013-04-30,Standard Class
466,CA-2013-109869,2013-04-23,2013-04-30,Standard Class
467,CA-2013-109869,2013-04-23,2013-04-30,Standard Class
468,US-2012-101399,2012-01-17,2012-01-24,Standard Class
469,CA-2014-154907,2014-04-01,2014-04-05,Standard Class
470,US-2013-100419,2013-12-17,2013-12-21,Second Class
471,CA-2012-154144,2012-12-20,2012-12-24,Standard Class
472,CA-2011-144666,2011-11-09,2011-11-11,Second Class
473,CA-2011-144666,2011-11-09,2011-11-11,Second Class
474,CA-2011-144666,2011-11-09,2011-11-11,Second Class
475,CA-2011-144666,2011-11-09,2011-11-11,Second Class
476,CA-2011-144666,2011-11-09,2011-11-11,Second Class
477,CA-2011-144666,2011-11-09,2011-11-11,Second Class
478,CA-2013-103891,2013-07-13,2013-07-20,Standard Class
479,CA-2013-152632,2013-10-28,2013-11-03,Standard Class
480,CA-2013-100790,2013-06-27,2013-07-03,Standard Class
481,CA-2013-100790,2013-06-27,2013-07-03,Standard Class
482,CA-2011-134677,2011-10-06,2011-10-10,Standard Class
483,CA-2011-127691,2011-07-22,2011-07-27,Standard Class
484,CA-2011-127691,2011-07-22,2011-07-27,Standard Class
485,CA-2014-140963,2014-06-11,2014-06-14,First Class
486,CA-2014-140963,2014-06-11,2014-06-14,First Class
487,CA-2014-140963,2014-06-11,2014-06-14,First Class
488,CA-2011-154627,2011-10-29,2011-10-31,First Class
489,CA-2011-133753,2011-06-09,2011-06-13,Second Class
490,CA-2011-133753,2011-06-09,2011-06-13,Second Class
491,CA-2011-133753,2011-06-09,2011-06-13,Second Class
492,CA-2011-113362,2011-09-14,2011-09-19,Standard Class
493,CA-2011-113362,2011-09-14,2011-09-19,Standard Class
494,CA-2013-169166,2013-05-10,2013-05-15,Standard Class
495,US-2013-120929,2013-03-19,2013-03-22,Second Class
496,CA-2012-134782,2012-12-27,2012-12-31,Standard Class
497,CA-2013-126158,2013-07-26,2013-08-01,Standard Class
498,CA-2013-126158,2013-07-26,2013-08-01,Standard Class
499,CA-2013-126158,2013-07-26,2013-08-01,Standard Class
500,CA-2013-126158,2013-07-26,2013-08-01,Standard Class
501,US-2013-105578,2013-05-31,2013-06-05,Standard Class
502,US-2013-105578,2013-05-31,2013-06-05,Standard Class
503,US-2013-105578,2013-05-31,2013-06-05,Standard Class
504,US-2013-105578,2013-05-31,2013-06-05,Standard Class
505,US-2013-105578,2013-05-31,2013-06-05,Standard Class
506,CA-2014-134978,2014-11-13,2014-11-16,Second Class
507,CA-2012-145352,2012-03-16,2012-03-22,Standard Class
508,CA-2012-145352,2012-03-16,2012-03-22,Standard Class
509,CA-2012-145352,2012-03-16,2012-03-22,Standard Class
510,CA-2012-145352,2012-03-16,2012-03-22,Standard Class
511,CA-2014-135307,2014-11-27,2014-11-28,First Class
512,CA-2014-135307,2014-11-27,2014-11-28,First Class
513,CA-2013-106341,2013-10-21,2013-10-24,First Class
514,CA-2014-163405,2014-12-22,2014-12-26,Standard Class
515,CA-2014-163405,2014-12-22,2014-12-26,Standard Class
516,CA-2014-127432,2014-01-23,2014-01-28,Standard Class
517,CA-2014-127432,2014-01-23,2014-01-28,Standard Class
518,CA-2014-127432,2014-01-23,2014-01-28,Standard Class
519,CA-2014-127432,2014-01-23,2014-01-28,Standard Class
520,CA-2012-157812,2012-03-22,2012-03-26,Standard Class
521,CA-2012-157812,2012-03-22,2012-03-26,Standard Class
522,CA-2012-157812,2012-03-22,2012-03-26,Standard Class
523,CA-2014-145142,2014-01-24,2014-01-26,First Class
524,US-2013-139486,2013-05-22,2013-05-24,First Class
525,US-2013-139486,2013-05-22,2013-05-24,First Class
526,CA-2012-158792,2012-12-26,2013-01-02,Standard Class
527,CA-2014-113558,2014-10-22,2014-10-27,Standard Class
528,CA-2014-113558,2014-10-22,2014-10-27,Standard Class
529,US-2012-138303,2012-09-03,2012-09-07,Standard Class
530,US-2012-138303,2012-09-03,2012-09-07,Standard Class
531,US-2012-138303,2012-09-03,2012-09-07,Standard Class
532,CA-2012-102848,2012-11-07,2012-11-09,Second Class
533,US-2014-129441,2014-09-08,2014-09-12,Standard Class
534,CA-2013-168753,2013-05-30,2013-06-02,Second Class
535,CA-2013-168753,2013-05-30,2013-06-02,Second Class
536,CA-2013-126613,2013-07-11,2013-07-17,Standard Class
537,US-2014-122637,2014-09-04,2014-09-09,Second Class
538,CA-2012-147851,2012-12-03,2012-12-08,Standard Class
539,CA-2012-134894,2012-12-07,2012-12-11,Standard Class
540,CA-2012-134894,2012-12-07,2012-12-11,Standard Class
541,CA-2011-140795,2011-02-02,2011-02-04,First Class
542,CA-2013-136924,2013-07-15,2013-07-18,First Class
543,US-2012-120131,2012-12-18,2012-12-23,Standard Class
544,CA-2011-103849,2011-05-11,2011-05-16,Standard Class
545,CA-2011-103849,2011-05-11,2011-05-16,Standard Class
546,CA-2011-103849,2011-05-11,2011-05-16,Standard Class
547,CA-2014-162929,2014-11-20,2014-11-23,First Class
548,CA-2014-162929,2014-11-20,2014-11-23,First Class
549,CA-2012-113173,2012-11-15,2012-11-17,Second Class
550,CA-2012-113173,2012-11-15,2012-11-17,Second Class
551,CA-2012-113173,2012-11-15,2012-11-17,Second Class
552,CA-2013-136406,2013-04-16,2013-04-18,Second Class
553,CA-2014-112774,2014-09-12,2014-09-13,First Class
554,CA-2014-101945,2014-11-25,2014-11-29,Standard Class
555,CA-2014-100650,2014-06-30,2014-07-04,Second Class
556,CA-2011-155852,2011-03-03,2011-03-07,Second Class
557,CA-2013-113243,2013-06-11,2013-06-16,Standard Class
558,CA-2013-113243,2013-06-11,2013-06-16,Standard Class
559,CA-2013-113243,2013-06-11,2013-06-16,Standard Class
560,CA-2014-118731,2014-11-21,2014-11-23,Second Class
561,CA-2014-118731,2014-11-21,2014-11-23,Second Class
562,CA-2011-145576,2011-09-14,2011-09-18,Second Class
563,CA-2011-145576,2011-09-14,2011-09-18,Second Class
564,CA-2012-130736,2012-12-07,2012-12-09,First Class
565,CA-2012-130736,2012-12-07,2012-12-09,First Class
566,CA-2014-137099,2014-12-08,2014-12-11,First Class
567,CA-2014-156951,2014-10-02,2014-10-09,Standard Class
568,CA-2014-156951,2014-10-02,2014-10-09,Standard Class
569,CA-2014-156951,2014-10-02,2014-10-09,Standard Class
570,CA-2014-156951,2014-10-02,2014-10-09,Standard Class
571,CA-2014-164826,2014-12-29,2015-01-05,Standard Class
572,CA-2014-164826,2014-12-29,2015-01-05,Standard Class
573,CA-2014-164826,2014-12-29,2015-01-05,Standard Class
574,CA-2014-164826,2014-12-29,2015-01-05,Standard Class
575,CA-2013-127250,2013-11-04,2013-11-08,Standard Class
576,CA-2012-149713,2012-09-18,2012-09-22,Second Class
577,CA-2012-149713,2012-09-18,2012-09-22,Second Class
578,CA-2012-149713,2012-09-18,2012-09-22,Second Class
579,CA-2014-118640,2014-07-21,2014-07-27,Standard Class
580,CA-2014-118640,2014-07-21,2014-07-27,Standard Class
581,CA-2012-132906,2012-09-10,2012-09-14,Standard Class
582,CA-2014-145233,2014-12-02,2014-12-06,Standard Class
583,CA-2014-145233,2014-12-02,2014-12-06,Standard Class
584,CA-2014-145233,2014-12-02,2014-12-06,Standard Class
585,CA-2014-145233,2014-12-02,2014-12-06,Standard Class
586,CA-2014-145233,2014-12-02,2014-12-06,Standard Class
587,CA-2012-128139,2012-07-03,2012-07-09,Standard Class
588,CA-2012-128139,2012-07-03,2012-07-09,Standard Class
589,US-2013-156986,2013-03-21,2013-03-25,Standard Class
590,US-2013-156986,2013-03-21,2013-03-25,Standard Class
591,US-2013-156986,2013-03-21,2013-03-25,Standard Class
592,US-2013-156986,2013-03-21,2013-03-25,Standard Class
593,CA-2011-135405,2011-01-10,2011-01-14,Standard Class
594,CA-2011-135405,2011-01-10,2011-01-14,Standard Class
595,CA-2011-131450,2011-08-08,2011-08-15,Standard Class
596,CA-2011-131450,2011-08-08,2011-08-15,Standard Class
597,CA-2011-131450,2011-08-08,2011-08-15,Standard Class
598,CA-2011-131450,2011-08-08,2011-08-15,Standard Class
599,CA-2013-120180,2013-07-15,2013-07-17,First Class
600,US-2013-100720,2013-07-17,2013-07-22,Standard Class
601,US-2013-100720,2013-07-17,2013-07-22,Standard Class
602,US-2013-100720,2013-07-17,2013-07-22,Standard Class
603,CA-2011-149958,2011-03-15,2011-03-19,Standard Class
604,CA-2011-149958,2011-03-15,2011-03-19,Standard Class
605,CA-2011-149958,2011-03-15,2011-03-19,Standard Class
606,CA-2011-149958,2011-03-15,2011-03-19,Standard Class
607,CA-2011-149958,2011-03-15,2011-03-19,Standard Class
608,US-2011-105767,2011-05-23,2011-05-27,Standard Class
609,US-2011-105767,2011-05-23,2011-05-27,Standard Class
610,US-2011-105767,2011-05-23,2011-05-27,Standard Class
611,CA-2013-161816,2013-04-29,2013-05-02,First Class
612,CA-2013-161816,2013-04-29,2013-05-02,First Class
613,CA-2013-121223,2013-09-12,2013-09-14,Second Class
614,CA-2013-121223,2013-09-12,2013-09-14,Second Class
615,CA-2014-138611,2014-11-15,2014-11-18,Second Class
616,CA-2014-138611,2014-11-15,2014-11-18,Second Class
617,CA-2014-117947,2014-08-19,2014-08-24,Second Class
618,CA-2014-117947,2014-08-19,2014-08-24,Second Class
619,CA-2014-117947,2014-08-19,2014-08-24,Second Class
620,CA-2014-117947,2014-08-19,2014-08-24,Second Class
621,CA-2014-117947,2014-08-19,2014-08-24,Second Class
622,US-2011-111171,2011-12-26,2011-12-31,Standard Class
623,CA-2012-138009,2012-11-29,2012-12-03,Standard Class
624,CA-2012-138009,2012-11-29,2012-12-03,Standard Class
625,CA-2012-138009,2012-11-29,2012-12-03,Standard Class
626,CA-2012-138009,2012-11-29,2012-12-03,Standard Class
627,CA-2014-163020,2014-09-16,2014-09-20,Standard Class
628,CA-2014-153787,2014-05-20,2014-05-24,Standard Class
629,CA-2014-133431,2014-12-18,2014-12-22,Standard Class
630,CA-2014-133431,2014-12-18,2014-12-22,Standard Class
631,US-2013-135720,2013-12-12,2013-12-14,Second Class
632,US-2013-135720,2013-12-12,2013-12-14,Second Class
633,US-2013-135720,2013-12-12,2013-12-14,Second Class
634,CA-2014-144694,2014-09-25,2014-09-27,Second Class
635,CA-2014-144694,2014-09-25,2014-09-27,Second Class
636,CA-2012-168004,2012-10-04,2012-10-09,Second Class
637,US-2013-123470,2013-08-16,2013-08-22,Standard Class
638,US-2013-123470,2013-08-16,2013-08-22,Standard Class
639,CA-2013-115917,2013-05-21,2013-05-26,Standard Class
640,CA-2013-115917,2013-05-21,2013-05-26,Standard Class
641,CA-2013-147067,2013-12-19,2013-12-23,Standard Class
642,CA-2014-167913,2014-07-31,2014-08-04,Second Class
643,CA-2014-167913,2014-07-31,2014-08-04,Second Class
644,CA-2014-106103,2014-06-11,2014-06-16,Standard Class
645,US-2014-127719,2014-07-22,2014-07-26,Standard Class
646,CA-2014-126221,2014-12-31,2015-01-06,Standard Class
647,CA-2013-103947,2013-04-02,2013-04-09,Standard Class
648,CA-2013-103947,2013-04-02,2013-04-09,Standard Class
649,CA-2013-160745,2013-12-12,2013-12-17,Second Class
650,CA-2013-160745,2013-12-12,2013-12-17,Second Class
651,CA-2013-160745,2013-12-12,2013-12-17,Second Class
652,CA-2013-132661,2013-10-24,2013-10-30,Standard Class
653,CA-2014-140844,2014-06-20,2014-06-24,Standard Class
654,CA-2014-140844,2014-06-20,2014-06-24,Standard Class
655,CA-2013-137239,2013-08-23,2013-08-29,Standard Class
656,CA-2013-137239,2013-08-23,2013-08-29,Standard Class
657,CA-2013-137239,2013-08-23,2013-08-29,Standard Class
658,US-2013-156097,2013-09-20,2013-09-20,Same Day
659,US-2013-156097,2013-09-20,2013-09-20,Same Day
660,CA-2012-146563,2012-08-24,2012-08-28,Standard Class
661,CA-2012-146563,2012-08-24,2012-08-28,Standard Class
662,CA-2012-146563,2012-08-24,2012-08-28,Standard Class
663,CA-2012-146563,2012-08-24,2012-08-28,Standard Class
664,CA-2013-123666,2013-03-27,2013-03-31,Standard Class
665,CA-2013-143308,2013-11-05,2013-11-05,Same Day
666,CA-2014-132682,2014-06-09,2014-06-11,Second Class
667,CA-2014-132682,2014-06-09,2014-06-11,Second Class
668,CA-2014-132682,2014-06-09,2014-06-11,Second Class
669,CA-2011-156314,2011-12-24,2011-12-26,First Class
670,US-2014-106663,2014-06-10,2014-06-14,Standard Class
671,US-2014-106663,2014-06-10,2014-06-14,Standard Class
672,US-2014-106663,2014-06-10,2014-06-14,Standard Class
673,CA-2014-111178,2014-06-16,2014-06-23,Standard Class
674,CA-2014-130351,2014-12-06,2014-12-09,First Class
675,CA-2014-130351,2014-12-06,2014-12-09,First Class
676,CA-2014-130351,2014-12-06,2014-12-09,First Class
677,US-2014-119438,2014-03-19,2014-03-24,Standard Class
678,US-2014-119438,2014-03-19,2014-03-24,Standard Class
679,US-2014-119438,2014-03-19,2014-03-24,Standard Class
680,US-2014-119438,2014-03-19,2014-03-24,Standard Class
681,CA-2013-164511,2013-11-20,2013-11-25,Standard Class
682,CA-2013-164511,2013-11-20,2013-11-25,Standard Class
683,CA-2013-164511,2013-11-20,2013-11-25,Standard Class
684,US-2014-168116,2014-11-05,2014-11-05,Same Day
685,US-2014-168116,2014-11-05,2014-11-05,Same Day
686,CA-2011-157784,2011-07-05,2011-07-08,First Class
687,CA-2011-157784,2011-07-05,2011-07-08,First Class
688,CA-2011-157784,2011-07-05,2011-07-08,First Class
689,CA-2014-161480,2014-12-26,2014-12-30,Standard Class
690,US-2011-117135,2011-06-21,2011-06-23,Second Class
691,US-2011-117135,2011-06-21,2011-06-23,Second Class
692,US-2011-117135,2011-06-21,2011-06-23,Second Class
693,CA-2012-131534,2012-03-28,2012-04-02,Standard Class
694,CA-2012-131534,2012-03-28,2012-04-02,Standard Class
695,CA-2012-119291,2012-05-14,2012-05-17,First Class
696,CA-2012-119291,2012-05-14,2012-05-17,First Class
697,CA-2012-119291,2012-05-14,2012-05-17,First Class
698,CA-2012-119291,2012-05-14,2012-05-17,First Class
699,CA-2012-119291,2012-05-14,2012-05-17,First Class
700,CA-2012-119291,2012-05-14,2012-05-17,First Class
701,CA-2012-119291,2012-05-14,2012-05-17,First Class
702,CA-2014-114552,2014-09-03,2014-09-09,Standard Class
703,CA-2013-163755,2013-11-05,2013-11-09,Second Class
704,CA-2012-142027,2012-04-09,2012-04-14,Standard Class
705,CA-2011-138527,2011-09-12,2011-09-17,Standard Class
706,CA-2011-138527,2011-09-12,2011-09-17,Standard Class
707,CA-2011-138527,2011-09-12,2011-09-17,Standard Class
708,CA-2011-112158,2011-12-02,2011-12-04,First Class
709,CA-2011-112158,2011-12-02,2011-12-04,First Class
710,CA-2011-112158,2011-12-02,2011-12-04,First Class
711,CA-2011-113887,2011-04-05,2011-04-07,First Class
712,CA-2014-146136,2014-09-04,2014-09-08,Standard Class
713,US-2014-100048,2014-05-20,2014-05-25,Standard Class
714,US-2014-100048,2014-05-20,2014-05-25,Standard Class
715,US-2014-100048,2014-05-20,2014-05-25,Standard Class
716,CA-2011-153150,2011-07-01,2011-07-06,Second Class
717,CA-2011-130092,2011-01-12,2011-01-15,First Class
718,CA-2014-108910,2014-09-25,2014-09-30,Standard Class
719,CA-2011-104472,2011-06-02,2011-06-07,Standard Class
720,CA-2011-104472,2011-06-02,2011-06-07,Standard Class
721,CA-2013-112942,2013-02-13,2013-02-18,Standard Class
722,CA-2013-142335,2013-12-16,2013-12-20,Standard Class
723,CA-2013-142335,2013-12-16,2013-12-20,Standard Class
724,CA-2011-117429,2011-10-07,2011-10-13,Standard Class
725,CA-2013-114713,2013-07-08,2013-07-13,Standard Class
726,CA-2014-144113,2014-09-17,2014-09-21,Standard Class
727,CA-2014-144113,2014-09-17,2014-09-21,Standard Class
728,US-2013-150861,2013-12-04,2013-12-07,First Class
729,US-2013-150861,2013-12-04,2013-12-07,First Class
730,US-2013-150861,2013-12-04,2013-12-07,First Class
731,US-2013-150861,2013-12-04,2013-12-07,First Class
732,US-2013-150861,2013-12-04,2013-12-07,First Class
733,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
734,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
735,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
736,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
737,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
738,CA-2014-131954,2014-01-22,2014-01-26,Standard Class
739,CA-2011-132500,2011-09-08,2011-09-12,Standard Class
740,CA-2011-112326,2011-01-05,2011-01-09,Standard Class
741,CA-2011-112326,2011-01-05,2011-01-09,Standard Class
742,CA-2011-112326,2011-01-05,2011-01-09,Standard Class
743,US-2013-146710,2013-08-28,2013-09-02,Standard Class
744,US-2013-146710,2013-08-28,2013-09-02,Standard Class
745,US-2013-146710,2013-08-28,2013-09-02,Standard Class
746,US-2013-146710,2013-08-28,2013-09-02,Standard Class
747,CA-2011-124429,2011-05-27,2011-05-27,Same Day
748,CA-2011-124429,2011-05-27,2011-05-27,Same Day
749,CA-2013-150889,2013-03-21,2013-03-23,Second Class
750,CA-2014-126074,2014-10-03,2014-10-07,Standard Class
751,CA-2014-126074,2014-10-03,2014-10-07,Standard Class
752,CA-2014-126074,2014-10-03,2014-10-07,Standard Class
753,CA-2014-126074,2014-10-03,2014-10-07,Standard Class
754,CA-2013-110499,2013-04-08,2013-04-10,First Class
755,CA-2012-135272,2012-12-07,2012-12-12,Standard Class
756,CA-2013-140928,2013-09-19,2013-09-23,Standard Class
757,CA-2011-106803,2011-12-29,2012-01-02,Standard Class
758,CA-2011-106803,2011-12-29,2012-01-02,Standard Class
759,CA-2014-117240,2014-07-24,2014-07-29,Standard Class
760,CA-2014-133333,2014-09-19,2014-09-23,Standard Class
761,CA-2012-112319,2012-08-31,2012-09-05,Standard Class
762,CA-2014-126046,2014-11-04,2014-11-08,Standard Class
763,CA-2012-114923,2012-02-08,2012-02-13,Standard Class
764,CA-2011-162775,2011-01-14,2011-01-16,Second Class
765,CA-2011-162775,2011-01-14,2011-01-16,Second Class
766,CA-2011-162775,2011-01-14,2011-01-16,Second Class
767,CA-2011-162775,2011-01-14,2011-01-16,Second Class
768,CA-2011-162775,2011-01-14,2011-01-16,Second Class
769,CA-2011-106810,2011-05-14,2011-05-20,Standard Class
770,CA-2013-157245,2013-05-20,2013-05-25,Standard Class
771,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
772,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
773,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
774,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
775,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
776,CA-2014-104220,2014-01-31,2014-02-06,Standard Class
777,CA-2011-165974,2011-06-29,2011-07-06,Standard Class
778,CA-2012-144267,2012-08-21,2012-08-23,First Class
779,CA-2012-144267,2012-08-21,2012-08-23,First Class
780,CA-2012-144267,2012-08-21,2012-08-23,First Class
781,CA-2012-144267,2012-08-21,2012-08-23,First Class
782,US-2012-157014,2012-10-03,2012-10-06,Second Class
783,US-2012-157014,2012-10-03,2012-10-06,Second Class
784,US-2012-157014,2012-10-03,2012-10-06,Second Class
785,US-2012-157014,2012-10-03,2012-10-06,Second Class
786,CA-2012-154921,2012-05-23,2012-05-28,Standard Class
787,CA-2014-129567,2014-03-18,2014-03-22,Second Class
788,CA-2012-154620,2012-12-12,2012-12-16,Standard Class
789,CA-2012-115938,2012-06-26,2012-06-30,Standard Class
790,CA-2012-115938,2012-06-26,2012-06-30,Standard Class
791,CA-2012-115938,2012-06-26,2012-06-30,Standard Class
792,CA-2012-115938,2012-06-26,2012-06-30,Standard Class
793,CA-2013-105256,2013-05-21,2013-05-21,Same Day
794,CA-2011-156433,2011-09-20,2011-09-26,Standard Class
795,CA-2011-156433,2011-09-20,2011-09-26,Standard Class
796,CA-2014-151428,2014-09-22,2014-09-27,Standard Class
797,CA-2012-124653,2012-12-24,2012-12-26,First Class
798,CA-2012-124653,2012-12-24,2012-12-26,First Class
799,CA-2012-124653,2012-12-24,2012-12-26,First Class
800,CA-2012-101910,2012-11-27,2012-12-03,Standard Class
801,CA-2014-105809,2014-02-21,2014-02-24,First Class
802,CA-2014-105809,2014-02-21,2014-02-24,First Class
803,CA-2013-136133,2013-08-19,2013-08-24,Second Class
804,CA-2013-115504,2013-03-13,2013-03-18,Standard Class
805,CA-2014-135783,2014-04-23,2014-04-25,First Class
806,CA-2011-134313,2011-11-01,2011-11-07,Standard Class
